cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;match_score;detail_url
Papas fritas;snack 100 g a 350 g;unimarc;96262;Papas fritas Lays tipo americano 95 gr;Lays;1290.0;1290.0;1000.0;10000.0;Kg;1 un;mass;95.0;;;13.578947368421053;;Cóctel y snacks;Papas fritas;5.0;https://www.unimarc.cl/papas-fritas-t-amer-lays-95-gr/p
Papas fritas;snack 100 g a 350 g;unimarc;84427;Papas fritas flow Buka corte americano bolsa 130 g;Buka;1330.0;1330.0;1000.0;10000.0;Kg;1 un;mass;130.0;;;10.23076923076923;;Cóctel y snacks;Papas fritas;5.0;https://www.unimarc.cl/papa-americana-flow-toq-limon-buka-130gr/p
Papas fritas;snack 100 g a 350 g;unimarc;3679;Papas fritas Marco Polo caseras bolsa 200 g;Marco Polo;1950.0;1950.0;1950.0;;Kg;1 un;mass;200.0;;;9.75;;Cóctel y snacks;Papas fritas;5.0;https://www.unimarc.cl/papa-f-marco-polo-200gr/p
Papas fritas;snack 100 g a 350 g;unimarc;10164;Papas fritas Marco Polo corte americano 200 g;Marco Polo;1950.0;1950.0;1950.0;;Kg;1 un;mass;200.0;;;9.75;;Cóctel y snacks;Papas fritas;5.0;https://www.unimarc.cl/papas-frita-ondul-m-polo-200gr/p
Salsa de tomate;200 g a 500 g;jumbo;83586;Salsa de Tomate Cuisine & Co Natural 200 g;Cuisine & Co;690.0;690.0;690.0;;;;mass;200.0;;;3.45;;;Fideos, Pastas y Salsas (Mostrar todo);6.0;https://www.jumbo.cl/salsa-de-tomate-natural-200-g-cuisine-and-co-1801326/p
Salsa de tomate;200 g a 500 g;jumbo;3349;Salsa de Tomate Pomarola Natural 200 g;Pomarola;870.0;870.0;870.0;;;;mass;200.0;;;4.35;;;Fideos, Pastas y Salsas (Mostrar todo);6.0;https://www.jumbo.cl/salsa-de-tomate-carozzi-doypack-200-g-pomarola-natural/p
Salsa de tomate;200 g a 500 g;jumbo;146729;Salsa de Tomate Heinz Natural 200 g;Heinz;910.0;910.0;770.0;;;;mass;200.0;;;4.55;;;Fideos, Pastas y Salsas (Mostrar todo);6.0;https://www.jumbo.cl/pasta-sauce-natural-heinz-200g-2021826/p
Salsa de tomate;200 g a 500 g;jumbo;15069;Salsa de Tomate Pomarola Casera 200 g;Pomarola;990.0;990.0;990.0;;;;mass;200.0;;;4.95;;;Fideos, Pastas y Salsas (Mostrar todo);6.0;https://www.jumbo.cl/salsa-de-tomate-pomarola-de-carozzi-200-g-casera/p
Salsa de tomate;200 g a 500 g;jumbo;3382;Salsa de Tomate Mutti Pomodoro Italiano 240 g drenado;Mutti;2690.0;2690.0;2690.0;;;;mass;240.0;;;11.208333333333334;;;Conservas de Verduras;6.0;https://www.jumbo.cl/salsa-de-tomates-mutti-pomodoro-italiano-lata-400-g/p
Salsa de tomate;200 g a 500 g;lider;dom_27;Salsa de Tomate Italiana Doypack, 200 g;;2950.0;2950.0;590.0;;;;mass;200.0;;;14.75;;Pastas y Salsas > Salsa para pastas;;6.0;https://super.lider.cl/ip/pastas-y-salsas/00780180010101
Salsa de tomate;200 g a 500 g;lider;dom_28;Salsa de Tomate Natural Doypack, 200 g;;2950.0;2950.0;590.0;;;;mass;200.0;;;14.75;;Pastas y Salsas > Salsa para pastas;;6.0;https://super.lider.cl/ip/pastas-y-salsas/00780180010293
Salsa de tomate;200 g a 500 g;lider;dom_38;Salsa de Tomate Carne Doypack, 200 g;;2950.0;2950.0;590.0;;;;mass;200.0;;;14.75;;Pastas y Salsas > Salsa para pastas;;6.0;https://super.lider.cl/ip/pastas-y-salsas/00780180023201
Salsa de tomate;200 g a 500 g;lider;dom_33;Fideo Pasta Pack Spaghetti N°5 3 Unidades 400 gr + Salsa Tomate 1 Unidad 200 gr, 1 Un;;3290.0;3290.0;2350.0;;;;mass;400.0;;;8.225;;Pastas y Salsas > Pastas Largas;;6.0;https://super.lider.cl/ip/pastas-y-salsas/00780257501672
Salsa de tomate;200 g a 500 g;lider;dom_40;Fideo Pasta Pack Spaghetti N°5 3 Unidades 400 gr + Salsa Tomate 1 Unidad 200 gr, 1 Un;;3490.0;3490.0;2908.0;;;;mass;400.0;;;8.725;;Pastas y Salsas > Pastas Largas;;6.0;https://super.lider.cl/ip/pastas-y-salsas/00780250005067
Salsa de tomate;200 g a 500 g;unimarc;86430;Salsa de tomate italiana merkat doypack 200g;Merkat;380.0;380.0;380.0;;Kg;1 un;mass;200.0;;;1.9;;Fideos, pastas y salsas;Salsa para pastas;6.0;https://www.unimarc.cl/salsa-tomate-italiana-merkat-dp-200-gr/p
Salsa de tomate;200 g a 500 g;unimarc;81287;Salsa de tomate Nuestra Cocina con carne 200 g;Nuestra Cocina;720.0;720.0;720.0;;Kg;1 un;mass;200.0;;;3.6;;Fideos, pastas y salsas;Salsa para pastas;6.0;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200g-c-carne/p
Salsa de tomate;200 g a 500 g;unimarc;81288;Salsa de tomate Nuestra Cocina italiana 200 g;Nuestra Cocina;720.0;720.0;720.0;;Kg;1 un;mass;200.0;;;3.6;;Fideos, pastas y salsas;Salsa para pastas;6.0;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200-italiana/p
Salsa de tomate;200 g a 500 g;unimarc;81289;Salsa de tomate Nuestra Cocina natural 200 g;Nuestra Cocina;720.0;720.0;720.0;;Kg;1 un;mass;200.0;;;3.6;;Fideos, pastas y salsas;Salsa para pastas;6.0;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200g-natural/p
Salsa de tomate;200 g a 500 g;unimarc;10155;Salsa de tomate Doña Clara italiana 200 g;Doña Clara;790.0;790.0;790.0;;Kg;1 un;mass;200.0;;;3.95;;Fideos, pastas y salsas;Salsa para pastas;6.0;https://www.unimarc.cl/salsa-tomate-italiana-dona-clara-200-gr/p
